,priop,UDD_KODE,kvotient,kvote,land,Campus,MAT_Niveau,MATGrade,ENG_Niveau,ENGGrade,DAN_Niveau,DANGrade,gender,ADGGRU,zip,residenceBeforeEnrolment,ageAtEnrolment,enrolID,startaar,startsn,Uddannelse,startramme,Ramme_kode,startstudordna,Studieordningskode,startfak,slutramme,slutsn,slutfak,NU,Norm tid,Norm+1 aar,statussn,udmeldsn,fradatosn,slutdatosn,stype,startMonth,yearOfEnrolment,EndSemester,SPV,1_T_atnBy,1_T_atpIn,1_NT_atnBy,1_NT_atpIn,1_El_atnBy,1_El_atpIn,1_Pr_atnBy,1_Pr_atpIn,2_T_atnBy,2_T_atpIn,2_NT_atnBy,2_NT_atpIn,2_El_atnBy,2_El_atpIn,2_Pr_atnBy,2_Pr_atpIn,3_T_atnBy,3_T_atpIn,3_NT_atnBy,3_NT_atpIn,3_El_atnBy,3_El_atpIn,3_Pr_atnBy,3_Pr_atpIn,4_T_atnBy,4_T_atpIn,4_NT_atnBy,4_NT_atpIn,4_El_atnBy,4_El_atpIn,4_Pr_atnBy,4_Pr_atpIn,5_T_atnBy,5_T_atpIn,5_NT_atnBy,5_NT_atpIn,5_El_atnBy,5_El_atpIn,5_Pr_atnBy,5_Pr_atpIn,6_T_atnBy,6_T_atpIn,6_NT_atnBy,6_NT_atpIn,6_El_atnBy,6_El_atpIn,6_Pr_atnBy,6_Pr_atpIn,7_T_atnBy,7_T_atpIn,7_NT_atnBy,7_NT_atpIn,7_El_atnBy,7_El_atpIn,7_Pr_atnBy,7_Pr_atpIn,8_T_atnBy,8_T_atpIn,8_NT_atnBy,8_NT_atpIn,8_El_atnBy,8_El_atpIn,8_Pr_atnBy,8_Pr_atpIn,9_T_atnBy,9_T_atpIn,9_NT_atnBy,9_NT_atpIn,9_El_atnBy,9_El_atpIn,9_Pr_atnBy,9_Pr_atpIn,10_T_atnBy,10_T_atpIn,10_NT_atnBy,10_NT_atpIn,10_El_atnBy,10_El_atpIn,10_Pr_atnBy,10_Pr_atpIn,1_El_nom,1_NT_nom,1_Pr_nom,1_T_nom,2_El_nom,2_NT_nom,2_Pr_nom,2_T_nom,3_El_nom,3_NT_nom,3_Pr_nom,3_T_nom,4_El_nom,4_NT_nom,4_Pr_nom,4_T_nom,5_El_nom,5_NT_nom,5_Pr_nom,5_T_nom,6_El_nom,6_NT_nom,6_Pr_nom,6_T_nom,1_El_mGPA,1_NT_mGPA,1_Pr_mGPA,1_T_mGPA,2_El_mGPA,2_NT_mGPA,2_Pr_mGPA,2_T_mGPA,3_El_mGPA,3_NT_mGPA,3_Pr_mGPA,3_T_mGPA,4_El_mGPA,4_NT_mGPA,4_Pr_mGPA,4_T_mGPA,5_El_mGPA,5_NT_mGPA,5_Pr_mGPA,5_T_mGPA,6_El_mGPA,6_NT_mGPA,6_Pr_mGPA,6_T_mGPA,7_El_mGPA,7_NT_mGPA,7_Pr_mGPA,7_T_mGPA,8_El_mGPA,8_NT_mGPA,8_Pr_mGPA,8_T_mGPA,9_El_mGPA,9_NT_mGPA,9_Pr_mGPA,9_T_mGPA,10_El_mGPA,10_NT_mGPA,10_Pr_mGPA,10_T_mGPA
596,1.prio,25315,6.2,1,Danmark,Kbh.,A,3,A,7,A,4,MÌ_nd,HTX,3310,Ì÷st for StorebÌ_l,20,2200,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2013,24/08/2016,bachelor,9,2013,8,BSc2010,0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,20,5,25,10,0,0,15,10,25,10,30,5,0,0,40,25,25,5,35,5,0,0,55,15,45,20,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,4,0,NA,7,4,4,NA,9.5,2,4,NA,9.5,3.25,2.2,NA,7.666666667,4.6,1.833333333,NA,7.666666667,5,1.25,NA,7.666666667,5,1.25,NA,7.666666667,5,1.25,NA,7.666666667,5,1.25,NA,7.666666667,5,1.25
597,1.prio,25315,6.2,1,Danmark,Kbh.,A,3,A,7,A,4,MÌ_nd,HTX,3310,Ì÷st for StorebÌ_l,20,511,2016,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,DMG80142,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2016,NA,kandidat,9,2016,NA,MSc2011,0,5,0,5,5,5,15,15,5,5,10,10,10,10,30,15,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5,0,10,0,10,0,30,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,NA,0,12,-4,10,4.666666667,11,-1,10,4.666666667,11,-1,10,4.666666667,11,-1,10,4.666666667,11,-1,10,4.666666667,11,-1,10,4.666666667,11,-1,10,4.666666667,11,-1,10,4.666666667,11,-1,10,4.666666667,11,-1
598,1.prio,25315,8,1,Danmark,Kbh.,A,10.66666667,B,7,A,5,MÌ_nd,STX,2650,Ì÷st for StorebÌ_l,20,2195,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2013,23/08/2016,bachelor,9,2013,8,BSc2010,0,0,10,10,0,0,15,15,10,15,15,5,0,0,15,0,20,10,25,10,0,0,25,10,30,15,30,5,0,0,40,15,35,5,30,5,0,0,55,15,45,10,45,15,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,7,0,NA,7,7,3.666666667,NA,8.5,8.5,6.6,NA,8.5,7,4,NA,4,6.25,3.777777778,NA,4.75,6.4,3.636363636,NA,4.75,6.4,3.636363636,NA,4.75,6.4,3.636363636,NA,4.75,6.4,3.636363636,NA,4.75,6.4,3.636363636
599,1.prio,25315,8.9,1,Danmark,Kbh.,B,7,A,8.5,A,8.5,MÌ_nd,HF,5230,Fyn + Ì÷er,24,536,2016,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,DMR80142,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2016,NA,kandidat,9,2016,NA,MSc2011,0,5,5,5,5,5,15,15,5,5,5,5,15,10,30,15,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,NA,7,10,-4,NA,1.5,10,3,NA,1.5,10,3,NA,1.5,10,3,NA,1.5,10,3,NA,1.5,10,3,NA,1.5,10,3,NA,1.5,10,3,NA,1.5,10,3,NA,1.5,10,3
600,1.prio,25315,8.9,1,Danmark,Kbh.,B,7,A,8.5,A,8.5,MÌ_nd,HF,5230,Fyn + Ì÷er,24,2163,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2013,01/07/2016,bachelor,9,2013,8,BSc2010,0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,20,5,25,10,0,0,25,10,35,15,30,5,0,0,40,15,35,0,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,7,0,NA,7,7,2.5,NA,7,8.5,2.8,NA,7,4.75,2.25,NA,7,5.8,2.25,NA,7,6.5,2.636363636,NA,7,6.5,2.636363636,NA,7,6.5,2.636363636,NA,7,6.5,2.636363636,NA,7,6.5,2.636363636
601,1.prio,25315,5.7,1,Danmark,Kbh.,B,5,A,6.25,A,5,MÌ_nd,STX,3460,Ì÷st for StorebÌ_l,20,2006,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,2.Frafald > 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2013,03/01/2015,bachelor,9,2013,5,BSc2010,0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,15,0,20,5,0,0,15,0,15,0,20,0,0,0,15,0,15,0,20,0,0,0,15,0,15,0,20,0,0,0,15,0,15,0,20,0,0,0,15,0,15,0,20,0,0,0,15,0,15,0,20,0,0,0,15,0,15,0,20,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,7,0,NA,7,7,3.666666667,NA,7,7,3.666666667,NA,7,7,3.666666667,NA,7,7,3.666666667,NA,7,7,3.666666667,NA,7,7,3.666666667,NA,7,7,3.666666667,NA,7,7,3.666666667,NA,7,7,3.666666667
602,1.prio,25315,4.2,1,Danmark,Kbh.,A,-1.5,A,4.5,A,4.333333333,MÌ_nd,HHX,2791,Ì÷st for StorebÌ_l,24,2054,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,2.Frafald > 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af institutionen,01/09/2013,19/10/2015,bachelor,9,2013,6,BSc2010,0,0,10,10,0,0,15,15,5,15,15,5,0,0,15,0,10,5,20,10,0,0,15,10,15,15,20,5,0,0,15,0,15,0,20,0,0,0,15,0,15,0,20,0,0,0,15,0,15,0,20,0,0,0,15,0,15,0,20,0,0,0,15,0,15,0,20,0,0,0,15,0,15,0,20,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,4,4,0,NA,4,4,0.666666667,NA,1,2,1,NA,1,2,-1,NA,1,2,-1,NA,1,2,-1,NA,1,2,-1,NA,1,2,-1,NA,1,2,-1,NA,1,2,-1
603,1.prio,25315,4,1,Danmark,Kbh.,A,2,B,7,A,5,MÌ_nd,STX,2300,Ì÷st for StorebÌ_l,20,2042,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,2.Frafald > 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2013,24/02/2016,bachelor,9,2013,7,BSc2010,0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,15,0,15,10,0,0,25,10,20,10,20,5,0,0,40,15,20,0,20,0,0,0,40,15,20,5,20,5,0,0,40,0,20,0,20,0,0,0,40,0,20,0,20,0,0,0,40,0,20,0,20,0,0,0,40,0,20,0,20,0,0,0,40,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,4,2,0,NA,4,2,2.5,NA,2,4.5,2.5,NA,2,6.333333333,2,NA,2,3.5,2,NA,-1.5,3.5,0.833333333,NA,-1.5,3.5,0.833333333,NA,-1.5,3.5,0.833333333,NA,-1.5,3.5,0.833333333,NA,-1.5,3.5,0.833333333
604,1.prio,25315,6.3,1,Danmark,Kbh.,A,5.75,B,4,A,5,MÌ_nd,STX,3660,Ì÷st for StorebÌ_l,21,2164,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2013,01/07/2016,bachelor,9,2013,8,BSc2010,0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,20,5,25,10,0,0,25,10,30,15,30,5,0,0,40,15,35,5,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,10,7,0,NA,10,7,5.333333333,NA,11,8.5,5.75,NA,11,9.666666667,4.285714286,NA,8,9.75,4,NA,8,9.8,3.636363636,NA,8,9.8,3.636363636,NA,8,9.8,3.636363636,NA,8,9.8,3.636363636,NA,8,9.8,3.636363636
605,2. <af>vrige,25315,8.3,1,Letland,Kbh.,B,2,B,2,NA,NA,Kvinder,Udenlandsk adg.grundlag,LV-1084,Ikke oplyst,19,2055,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,2.Frafald > 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af institutionen,01/09/2013,19/10/2015,bachelor,9,2013,6,BSc2010,0,0,5,10,0,0,15,15,5,15,10,10,0,0,15,0,5,5,15,10,0,0,25,10,5,5,15,0,0,0,25,0,5,0,15,0,0,0,25,0,5,0,15,0,0,0,25,0,5,0,15,0,0,0,25,0,5,0,15,0,0,0,25,0,5,0,15,0,0,0,25,0,5,0,15,0,0,0,25,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,3.5,4,0.25,NA,3,5.5,-0.8,NA,3,5.5,-0.8,NA,3,5.5,-0.8,NA,3,5.5,-0.8,NA,3,5.5,-0.8,NA,3,5.5,-0.8,NA,3,5.5,-0.8,NA,3,5.5,-0.8
606,1.prio,25315,10.4,1,Danmark,Kbh.,A,10.5,B,10.66666667,A,9,MÌ_nd,STX,2610,Ì÷st for StorebÌ_l,21,537,2016,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,DMR80142,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2016,NA,kandidat,9,2016,NA,MSc2011,5,5,5,5,0,5,15,15,5,0,5,5,5,15,30,15,5,0,5,0,5,0,30,0,5,0,5,0,5,0,30,0,5,0,5,0,5,0,30,0,5,0,5,0,5,0,30,0,5,0,5,0,5,0,30,0,5,0,5,0,5,0,30,0,5,0,5,0,5,0,30,0,5,0,5,0,5,0,30,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,NA,10,10,4,-4,3,11,4,-4,3,11,4,-4,3,11,4,-4,3,11,4,-4,3,11,4,-4,3,11,4,-4,3,11,4,-4,3,11,4,-4,3,11,4
607,1.prio,25315,10.4,1,Danmark,Kbh.,A,10.5,B,10.66666667,A,9,MÌ_nd,STX,2610,Ì÷st for StorebÌ_l,21,2165,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2013,01/07/2016,bachelor,9,2013,8,BSc2010,0,0,10,10,0,0,5,15,10,10,15,5,0,0,15,10,15,5,20,5,0,0,25,10,30,15,30,10,0,0,40,15,30,0,35,5,0,0,55,15,40,10,45,10,0,0,75,20,40,0,45,0,0,0,75,0,40,0,45,0,0,0,75,0,40,0,45,0,0,0,75,0,40,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,10,0,0,NA,10,5,6,NA,10,6.666666667,8,NA,10,8,6,NA,10,8.4,6,NA,10,9,6.25,NA,10,9,6.25,NA,10,9,6.25,NA,10,9,6.25,NA,10,9,6.25
608,1.prio,25315,7.1,1,Danmark,Kbh.,A,9,B,7,A,5,MÌ_nd,STX,2450,Ì÷st for StorebÌ_l,19,500,2016,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,DMB80142,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2016,NA,kandidat,9,2016,NA,MSc2011,5,5,5,5,5,5,15,15,5,0,5,5,15,10,30,15,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,NA,7,12,10,NA,1.5,12,10,NA,1.5,12,10,NA,1.5,12,10,NA,1.5,12,10,NA,1.5,12,10,NA,1.5,12,10,NA,1.5,12,10,NA,1.5,12,10,NA,1.5,12,10
609,1.prio,25315,7.1,1,Danmark,Kbh.,A,9,B,7,A,5,MÌ_nd,STX,2450,Ì÷st for StorebÌ_l,19,2166,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2013,01/07/2016,bachelor,9,2013,8,BSc2010,0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,20,5,25,10,0,0,25,10,35,15,30,5,0,0,40,15,35,0,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,4,0,NA,7,4,8.666666667,NA,9.5,7,9,NA,9.5,8.666666667,7.833333333,NA,8.666666667,9,7.833333333,NA,8.666666667,9.2,7.25,NA,8.666666667,9.2,7.25,NA,8.666666667,9.2,7.25,NA,8.666666667,9.2,7.25,NA,8.666666667,9.2,7.25
610,1.prio,25315,7.6,1,Danmark,Kbh.,A,6,B,7,A,9.75,MÌ_nd,STX,2630,Ì÷st for StorebÌ_l,21,538,2016,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,DMR80142,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2016,NA,kandidat,9,2016,NA,MSc2011,5,5,5,5,5,5,15,15,5,0,5,5,15,10,30,15,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5,0,5,0,15,0,30,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,NA,2,10,7,NA,-1,8.5,7,NA,-1,8.5,7,NA,-1,8.5,7,NA,-1,8.5,7,NA,-1,8.5,7,NA,-1,8.5,7,NA,-1,8.5,7,NA,-1,8.5,7,NA,-1,8.5,7
611,1.prio,25315,7.6,1,Danmark,Kbh.,A,6,B,7,A,9.75,MÌ_nd,STX,2630,Ì÷st for StorebÌ_l,21,2167,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2013,01/07/2016,bachelor,9,2013,8,BSc2010,0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,20,5,20,10,0,0,25,10,35,15,30,10,0,0,40,15,35,0,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,4,0,NA,7,4,5,NA,9.5,5.5,6.25,NA,9.5,7,5.666666667,NA,7.666666667,7.75,5.666666667,NA,7.666666667,8.6,4.444444444,NA,7.666666667,8.6,4.444444444,NA,7.666666667,8.6,4.444444444,NA,7.666666667,8.6,4.444444444,NA,7.666666667,8.6,4.444444444
612,2. <af>vrige,25315,5.8,1,Danmark,Kbh.,B,2,A,3.5,A,4,Kvinder,STX,2400,Ì÷st for StorebÌ_l,21,1865,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2013,02/12/2013,bachelor,9,2013,2,BSc2010,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,1.prio,25315,5.2,1,Danmark,Kbh.,B,8.5,B,5,A,7,MÌ_nd,HTX,2830,Ì÷st for StorebÌ_l,20,2217,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,Bacheloruddannelse - BSc Teknoantropologi,Teknoantropologi,TEK-NAT,"3.Frafald, nyt SN",Norm Afb (nyt SN),Norm+ Afb (nyt SN),afbrudt,Afbrudt af institutionen,01/09/2013,31/08/2014,bachelor,9,2013,4,BSc2010,0,0,10,10,0,0,15,15,5,15,15,5,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,7,10,0,NA,7,10,1.333333333,NA,7,10,1.333333333,NA,7,10,1.333333333,NA,7,10,1.333333333,NA,7,10,1.333333333,NA,7,10,1.333333333,NA,7,10,1.333333333,NA,7,10,1.333333333,NA,7,10,1.333333333
614,1.prio,25315,9.5,1,Danmark,Kbh.,A,10.66666667,A,9,A,10.5,MÌ_nd,HTX,2770,Ì÷st for StorebÌ_l,25,2168,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,3.-6. semester Medialogi,NA,TEK-NAT,,,,6. BAC.,Norm Gnf.,Norm+ Gnf.,afslutte,Afsluttet,01/09/2013,01/07/2016,bachelor,9,2013,8,BSc2010,0,0,10,10,0,0,15,15,15,15,15,5,0,0,15,0,20,5,25,10,0,0,25,10,35,15,30,5,0,0,40,15,35,0,35,5,0,0,55,15,45,10,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,10,7,0,NA,10,7,9.666666667,NA,8.5,8.5,10.25,NA,8.5,9.666666667,9.666666667,NA,9,9.75,9.666666667,NA,9,10.2,9,NA,9,10.2,9,NA,9,10.2,9,NA,9,10.2,9,NA,9,10.2,9
615,1.prio,25315,3.9,1,Danmark,Kbh.,B,4.5,A,3,A,3,MÌ_nd,HTX,2500,Ì÷st for StorebÌ_l,21,1862,2013,Medieteknologi,Medialogi,Bacheloruddannelse - BSc Medialogi,NJM1610O,1.-2. semester Medialogi,NA,TEK-NAT,,,,1.Frafald  < 1 STÌÉ,Norm Afb.,Norm+ Afb.,afbrudt,Afbrudt af den studerende,01/09/2013,09/10/2013,bachelor,9,2013,2,BSc2010,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,1.prio,25315,4.1,1,Danmark,Kbh.,A,3.333333333,A,5.333333333,A,1.333333333,MÌ_nd,HTX,4622,Ì÷st for StorebÌ_l,20,539,2016,Medieteknologi,Medialogi,Kandidatuddannelse - NAT Medialogi,NJM7014O,2.-4. semester Medialogi,DMR80142,TEK-NAT,,,,5.LÌ_ser stadigt,Norm Aktiv,Norm+ Aktiv,Ì´ben,Indskrevet,01/09/2016,NA,kandidat,9,2016,NA,MSc2011,0,0,0,0,0,0,0,0,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.000000001,5,15,5,15,10,30,5,15,10,30,5,15,10,60,5,15,10,60,5,15,10,60,5,0,0,NA,0,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5,NA,-5
