"","enrolID","startaar","startsn","Uddannelse","startramme","Ramme_kode","startstudordna","Studieordningskode","startfak","slutramme","slutsn","slutfak","NU","Norm tid","Norm+1 aar","statussn","udmeldsn","fradatosn","slutdatosn","stype","startMonth","yearOfEnrolment","EndSemester","SPV","1_T_atnBy","1_T_atpIn","1_NT_atnBy","1_NT_atpIn","1_El_atnBy","1_El_atpIn","1_Pr_atnBy","1_Pr_atpIn","2_T_atnBy","2_T_atpIn","2_NT_atnBy","2_NT_atpIn","2_El_atnBy","2_El_atpIn","2_Pr_atnBy","2_Pr_atpIn","3_T_atnBy","3_T_atpIn","3_NT_atnBy","3_NT_atpIn","3_El_atnBy","3_El_atpIn","3_Pr_atnBy","3_Pr_atpIn","4_T_atnBy","4_T_atpIn","4_NT_atnBy","4_NT_atpIn","4_El_atnBy","4_El_atpIn","4_Pr_atnBy","4_Pr_atpIn","5_T_atnBy","5_T_atpIn","5_NT_atnBy","5_NT_atpIn","5_El_atnBy","5_El_atpIn","5_Pr_atnBy","5_Pr_atpIn","6_T_atnBy","6_T_atpIn","6_NT_atnBy","6_NT_atpIn","6_El_atnBy","6_El_atpIn","6_Pr_atnBy","6_Pr_atpIn","7_T_atnBy","7_T_atpIn","7_NT_atnBy","7_NT_atpIn","7_El_atnBy","7_El_atpIn","7_Pr_atnBy","7_Pr_atpIn","8_T_atnBy","8_T_atpIn","8_NT_atnBy","8_NT_atpIn","8_El_atnBy","8_El_atpIn","8_Pr_atnBy","8_Pr_atpIn","9_T_atnBy","9_T_atpIn","9_NT_atnBy","9_NT_atpIn","9_El_atnBy","9_El_atpIn","9_Pr_atnBy","9_Pr_atpIn","10_T_atnBy","10_T_atpIn","10_NT_atnBy","10_NT_atpIn","10_El_atnBy","10_El_atpIn","10_Pr_atnBy","10_Pr_atpIn","1_El_nom","1_NT_nom","1_Pr_nom","1_T_nom","2_El_nom","2_NT_nom","2_Pr_nom","2_T_nom","3_El_nom","3_NT_nom","3_Pr_nom","3_T_nom","4_El_nom","4_NT_nom","4_Pr_nom","4_T_nom","5_El_nom","5_NT_nom","5_Pr_nom","5_T_nom","6_El_nom","6_NT_nom","6_Pr_nom","6_T_nom","1_El_mGPA","1_NT_mGPA","1_Pr_mGPA","1_T_mGPA","2_El_mGPA","2_NT_mGPA","2_Pr_mGPA","2_T_mGPA","3_El_mGPA","3_NT_mGPA","3_Pr_mGPA","3_T_mGPA","4_El_mGPA","4_NT_mGPA","4_Pr_mGPA","4_T_mGPA","5_El_mGPA","5_NT_mGPA","5_Pr_mGPA","5_T_mGPA","6_El_mGPA","6_NT_mGPA","6_Pr_mGPA","6_T_mGPA","7_El_mGPA","7_NT_mGPA","7_Pr_mGPA","7_T_mGPA","8_El_mGPA","8_NT_mGPA","8_Pr_mGPA","8_T_mGPA","9_El_mGPA","9_NT_mGPA","9_Pr_mGPA","9_T_mGPA","10_El_mGPA","10_NT_mGPA","10_Pr_mGPA","10_T_mGPA","priop","UDD_KODE","kvotient","kvote","land","Campus"
"585",1635,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","2.Frafald > 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2012-09-01,2014-07-30,"bachelor",9,2012,4,"BSc2010",0,0,0,0,0,0,15,15,5,15,10,15,0,0,15,0,15,10,15,10,0,0,25,10,15,0,15,0,0,0,25,0,15,0,15,0,0,0,25,0,15,0,15,0,0,0,25,0,15,0,15,0,0,0,25,0,15,0,15,0,0,0,25,0,15,0,15,0,0,0,25,0,15,0,15,0,0,0,25,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,12,0,NA,4,12,1,NA,5.5,8,1.33333333333333,NA,5.5,8,1.33333333333333,NA,5.5,8,1.33333333333333,NA,5.5,8,1.33333333333333,NA,5.5,8,1.33333333333333,NA,5.5,8,1.33333333333333,NA,5.5,8,1.33333333333333,NA,5.5,8,1.33333333333333,"1.prio",25315,4.1,1,"Danmark","Kbh."
"586",1827,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2012-09-01,2015-08-21,"bachelor",9,2012,6,"BSc2010",0,0,0,0,0,0,15,15,15,15,10,15,0,0,15,0,20,5,20,10,0,0,25,10,30,15,30,10,0,0,40,15,30,0,35,10,0,0,55,15,45,15,45,10,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,10,0,NA,10,10,4.33333333333333,NA,11,11,4.33333333333333,NA,5.66666666666667,8.66666666666667,3.66666666666667,NA,3,9,3.66666666666667,NA,4.4,9.2,3.27272727272727,NA,4.4,9.2,3.27272727272727,NA,4.4,9.2,3.27272727272727,NA,4.4,9.2,3.27272727272727,NA,4.4,9.2,3.27272727272727,"1.prio",25315,8.3,1,"Danmark","Kbh."
"587",1511,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","1.-2. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2012-09-01,2013-01-02,"bachelor",9,2012,1,"BSc2010",0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.prio",25315,9.2,1,"Danmark","Kbh."
"588",1702,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Aktiv","Norm+ Aktiv","afslutte","Afsluttet",2012-09-01,2017-01-19,"bachelor",9,2012,9,"BSc2010",0,0,0,0,0,0,15,15,10,15,10,15,0,0,15,0,20,10,15,10,0,0,25,10,25,5,20,5,0,0,40,15,25,0,25,10,0,0,40,0,30,10,30,5,0,0,40,0,30,0,35,5,0,0,55,15,40,10,35,10,0,0,75,20,45,5,45,10,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,7,0,NA,4,7,4.66666666666667,NA,5.5,7,4.5,NA,2,7,2.5,NA,0.25,7,2.5,NA,0.25,7,1.33333333333333,NA,0.6,7,1.33333333333333,NA,0.6,7.6,1.45454545454545,NA,0.6,7.6,1.66666666666667,NA,0.6,7.6,1.66666666666667,"1.prio",25315,7.7,1,"Danmark","Kbh."
"589",566,2017,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","DMG80142","TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2017-01-19,NA,"kandidat",9,2017,NA,"MSc2011",0,0,10,0,5,0,30,0,0,0,10,0,5,0,30,0,0,0,10,0,5,0,30,0,0,0,10,0,5,0,30,0,0,0,10,0,5,0,30,0,0,0,10,0,5,0,30,0,0,0,10,0,5,0,30,0,0,0,10,0,5,0,30,0,0,0,10,0,5,0,30,0,0,0,10,0,5,0,30,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,7,7,11,NA,7,7,11,NA,7,7,11,NA,7,7,11,NA,7,7,11,NA,7,7,11,NA,7,7,11,NA,7,7,11,NA,7,7,11,NA,7,7,11,NA,"1.prio",25315,7.7,1,"Danmark","Kbh."
"590",1675,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","2.Frafald > 1 STÅ","Norm Aktiv","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2012-09-01,2016-03-29,"bachelor",9,2012,8,"BSc2010",0,0,0,0,0,0,15,15,5,15,10,15,0,0,15,0,15,15,20,10,0,0,25,10,25,15,25,5,0,0,40,15,30,5,25,10,0,0,55,15,35,10,25,15,0,0,55,0,35,0,30,5,0,0,55,0,35,0,30,5,0,0,55,0,35,0,30,0,0,0,55,0,35,0,30,0,0,0,55,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,10,0,NA,4,10,0.5,NA,5.5,6,1,NA,5.5,4.66666666666667,0.555555555555556,NA,3.66666666666667,4,0.9,NA,2.75,4,1,NA,3.6,4,1,NA,3.6,4,1,NA,3.6,4,1,NA,3.6,4,1,"1.prio",25315,3.1,1,"Danmark","Kbh."
"591",1507,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","1.-2. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2012-09-01,2012-12-18,"bachelor",9,2012,1,"BSc2010",0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. ¯vrige",25315,7.1,1,"Rum¾nien","Kbh."
"592",1520,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","1.-2. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2012-09-01,2013-01-15,"bachelor",9,2012,1,"BSc2010",0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.prio",25315,4.1,1,"Danmark","Kbh."
"593",1799,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2012-09-01,2015-06-29,"bachelor",9,2012,6,"BSc2010",0,0,0,0,0,0,15,15,15,15,15,15,0,0,15,0,20,5,20,5,0,0,25,10,35,15,30,10,0,0,40,15,35,0,40,10,0,0,55,15,45,10,45,5,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,7,0,NA,10,7,6,NA,10,7,6,NA,10,6,5.16666666666667,NA,8,6.25,5.16666666666667,NA,8,6.4,4.66666666666667,NA,8,6.4,4.66666666666667,NA,8,6.4,4.66666666666667,NA,8,6.4,4.66666666666667,NA,8,6.4,4.66666666666667,"1.prio",25315,9.5,1,"Danmark","Kbh."
"594",1800,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2012-09-01,2015-06-29,"bachelor",9,2012,6,"BSc2010",0,0,0,0,0,0,15,15,15,15,15,15,0,0,15,0,20,5,20,5,0,0,25,10,35,15,30,10,0,0,40,15,35,0,40,10,0,0,55,15,45,10,45,5,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,10,4,7.33333333333333,NA,11,8,7.33333333333333,NA,11,8.66666666666667,7.66666666666667,NA,11.3333333333333,9,7.66666666666667,NA,11.3333333333333,9.6,7.875,NA,11.3333333333333,9.6,7.875,NA,11.3333333333333,9.6,7.875,NA,11.3333333333333,9.6,7.875,NA,11.3333333333333,9.6,7.875,"1.prio",25315,5,1,"Danmark","Kbh."
"595",1618,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","2.Frafald > 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2012-09-01,2013-12-04,"bachelor",9,2012,3,"BSc2010",0,0,0,0,0,0,15,15,10,15,15,15,0,0,15,0,15,5,15,0,0,0,15,0,15,0,15,0,0,0,15,0,15,0,15,0,0,0,15,0,15,0,15,0,0,0,15,0,15,0,15,0,0,0,15,0,15,0,15,0,0,0,15,0,15,0,15,0,0,0,15,0,15,0,15,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,2,4,1,NA,2,4,1.2,NA,2,4,1.2,NA,2,4,1.2,NA,2,4,1.2,NA,2,4,1.2,NA,2,4,1.2,NA,2,4,1.2,NA,2,4,1.2,"1.prio",25315,4,1,"Danmark","Kbh."
"596",495,2016,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","1. semester Medialogi","NJK77142","TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2016-09-01,2016-11-11,"kandidat",9,2016,1,"MSc2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.prio",25315,6.7,1,"Danmark","Kbh."
"597",1685,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","2.Frafald > 1 STÅ","Norm Aktiv","Norm+ Aktiv","afbrudt","Afbrudt af institutionen",2012-09-01,2016-11-11,"bachelor",9,2012,9,"BSc2010",0,0,0,0,0,0,15,15,10,15,10,15,0,0,15,0,15,10,20,10,0,0,25,10,25,20,30,10,0,0,40,15,25,0,35,5,0,0,55,15,40,15,40,10,0,0,75,20,40,0,40,0,0,0,75,0,40,5,40,5,0,0,75,0,40,0,40,0,0,0,75,0,40,0,40,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,10,0,NA,4,10,1.5,NA,5.5,8.5,1.6,NA,5.5,8,0.7,NA,4.33333333333333,6.5,0.7,NA,4.33333333333333,6.6,1.15384615384615,NA,4.33333333333333,6.6,1.15384615384615,NA,4.33333333333333,6.6,1.07142857142857,NA,4.33333333333333,6.6,1.07142857142857,NA,4.33333333333333,6.6,1.07142857142857,"1.prio",25315,6.7,1,"Danmark","Kbh."
"598",1690,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","2.Frafald > 1 STÅ","Norm Aktiv","Norm+ Aktiv","afbrudt","Afbrudt af institutionen",2012-09-01,2017-05-23,"bachelor",9,2012,10,"BSc2010",0,0,0,0,0,0,15,15,15,15,15,15,0,0,15,0,15,5,20,5,0,0,25,10,35,20,30,10,0,0,40,15,35,0,30,5,0,0,55,15,35,10,35,15,0,0,75,20,35,5,35,0,0,0,75,0,35,10,40,10,0,0,75,0,35,0,40,0,0,0,75,0,35,5,40,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,7,0,NA,12,7,9,NA,12,9.5,9,NA,12,9.66666666666667,7.28571428571429,NA,8,9.75,7.28571428571429,NA,6.5,7.33333333333333,5.11111111111111,NA,6.5,7.33333333333333,4.1,NA,6.5,7.33333333333333,2.46153846153846,NA,6.5,7.33333333333333,2.46153846153846,NA,6.5,7.33333333333333,1.92857142857143,"1.prio",25315,11,1,"Rum¾nien","Kbh."
"599",1533,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","1.-2. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2012-09-01,2013-02-26,"bachelor",9,2012,2,"BSc2010",0,0,0,0,0,0,5,5,0,5,0,5,0,0,5,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,NA,0,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,NA,NA,-5,-5,"1.prio",25315,NA,1,"Danmark","Kbh."
"600",1733,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Aktiv","Norm+ Gnf.","afslutte","Afsluttet",2012-09-01,2016-05-04,"bachelor",9,2012,8,"BSc2010",0,0,0,0,0,0,15,15,15,15,15,15,0,0,15,0,15,5,20,5,0,0,25,10,30,20,25,10,0,0,40,15,30,0,30,15,0,0,55,15,35,10,35,10,0,0,75,20,40,10,35,0,0,0,75,0,45,5,45,10,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,12,0,NA,3.5,12,5.33333333333333,NA,5.66666666666667,8,5.33333333333333,NA,3,6.66666666666667,1.75,NA,1.83333333333333,6.75,1.75,NA,1.83333333333333,6.8,1.45454545454545,NA,1.83333333333333,6.8,1.53846153846154,NA,1.83333333333333,6.8,1.92857142857143,NA,1.83333333333333,6.8,1.92857142857143,NA,1.83333333333333,6.8,1.92857142857143,"1.prio",25315,6.5,1,"Litauen","Kbh."
"601",1711,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Aktiv","Norm+ Aktiv","afslutte","Afsluttet",2012-09-01,2017-06-27,"bachelor",9,2012,10,"BSc2010",0,0,0,0,0,0,15,15,15,15,15,15,0,0,15,0,20,5,20,5,0,0,25,10,35,15,30,10,0,0,40,15,35,0,35,10,0,0,55,15,45,10,35,10,0,0,55,20,45,0,35,0,0,0,55,0,45,0,40,10,0,0,75,20,45,0,40,0,0,0,75,0,45,0,45,5,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,10,0,NA,4,10,9,NA,1,10,9,NA,1,8,7.5,NA,2.5,8.5,7.5,NA,2.5,4.83333333333333,6.625,NA,2.5,4.83333333333333,6.625,NA,2.5,4.42857142857143,6.625,NA,2.5,4.42857142857143,6.625,NA,2.5,4.42857142857143,6.625,"1.prio",25315,7.2,1,"Danmark","Kbh."
"602",1698,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Aktiv","Norm+ Aktiv","afslutte","Afsluttet",2012-09-01,2016-10-03,"bachelor",9,2012,9,"BSc2010",0,0,0,0,0,0,5,15,10,15,15,15,0,0,15,10,15,10,20,5,0,0,25,10,25,15,25,5,0,0,40,15,25,0,30,10,0,0,40,15,35,10,40,10,0,0,40,0,35,5,40,0,0,0,40,15,45,10,45,5,0,0,55,35,45,0,45,0,0,0,75,20,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,0,0,NA,4,2,1.33333333333333,NA,5.5,2,1.5,NA,5.5,2,0.285714285714286,NA,4.33333333333333,1.6,0.285714285714286,NA,4.33333333333333,1.6,0.6,NA,4.33333333333333,1.33333333333333,0.545454545454545,NA,4.33333333333333,0.875,1.07692307692308,NA,4.33333333333333,1.55555555555556,1.07692307692308,NA,4.33333333333333,1.55555555555556,1.07692307692308,"1.prio",25315,7.3,1,"Danmark","Kbh."
"603",484,2015,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","NJS80141","TEK-NAT","","","","7.KANDIDAT","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2015-09-01,2017-06-22,"kandidat",9,2015,4,"MSc2011",5,5,5,5,0,0,15,15,5,0,10,5,15,15,30,15,5,0,10,0,15,0,30,0,5,0,10,0,15,0,60,30,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5,0,10,0,15,0,60,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,10,10,12,12,11,11,12,12,11,11,12,12,11,11.3333333333333,12,12,11,11.3333333333333,12,12,11,11.3333333333333,12,12,11,11.3333333333333,12,12,11,11.3333333333333,12,12,11,11.3333333333333,12,12,11,11.3333333333333,12,"1.prio",25315,10.2,1,"Danmark","Kbh."
"604",1801,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2012-09-01,2015-06-29,"bachelor",9,2012,6,"BSc2010",0,0,0,0,0,0,15,15,15,15,15,15,0,0,15,0,20,5,20,5,0,0,25,10,35,15,30,10,0,0,40,15,35,0,40,10,0,0,55,15,45,10,45,5,0,0,75,20,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,10,4,9.66666666666667,NA,11,8,9.66666666666667,NA,11,8.66666666666667,10.1666666666667,NA,11.3333333333333,9,10.1666666666667,NA,11.3333333333333,9.2,10.375,NA,11.3333333333333,9.2,10.375,NA,11.3333333333333,9.2,10.375,NA,11.3333333333333,9.2,10.375,NA,11.3333333333333,9.2,10.375,"1.prio",25315,10.2,1,"Danmark","Kbh."
"605",1751,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Aktiv","Norm+ Gnf.","afslutte","Afsluttet",2012-09-01,2016-07-14,"bachelor",9,2012,8,"BSc2010",0,0,0,0,0,0,15,15,15,15,15,15,0,0,15,0,15,5,20,5,0,0,25,10,20,15,25,5,0,0,40,15,20,5,30,10,0,0,55,15,25,10,40,15,0,0,75,20,35,10,40,0,0,0,75,0,45,10,45,5,0,0,75,0,45,0,45,0,0,0,75,0,45,0,45,0,0,0,75,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,4,4,2.5,NA,5.5,3,2.5,NA,5.5,2.66666666666667,0.571428571428571,NA,5,2.5,0.5,NA,5,3.4,0.8,NA,5,3.4,1,NA,5,3.4,1.42857142857143,NA,5,3.4,1.42857142857143,NA,5,3.4,1.42857142857143,"2. ¯vrige",25315,4,1,"Danmark","Kbh."
"606",1607,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2012-09-01,2014-11-12,"bachelor",9,2012,5,"BSc2010",0,0,0,0,0,0,15,15,5,15,15,15,0,0,15,0,5,10,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,12,0,NA,7,12,0.25,NA,7,12,-1.5,NA,7,12,-1.5,NA,7,12,-1.5,NA,7,12,-1.5,NA,7,12,-1.5,NA,7,12,-1.5,NA,7,12,-1.5,NA,7,12,-1.5,"1.prio",25315,6.5,1,"Danmark","Kbh."
"607",1567,2012,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2012-09-01,2013-08-17,"bachelor",9,2012,2,"BSc2010",0,0,0,0,0,0,15,15,5,15,15,15,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,5,0,15,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,7,4,-2,NA,7,4,-2,NA,7,4,-2,NA,7,4,-2,NA,7,4,-2,NA,7,4,-2,NA,7,4,-2,NA,7,4,-2,NA,7,4,-2,"1.prio",25315,5.1,1,"Danmark","Kbh."
